   5.2000000e+02   1.3792297e+00   1.4613000e+00   1.7433000e+00   1.7700000e+00   1.9061893e+00   2.0370602e+00   2.0383000e+00   2.1696452e+00   2.4048831e+00   2.6827339e+00   2.6951884e+00
   5.2200000e+02   1.3791756e+00   1.4611800e+00   1.7431000e+00   1.7700000e+00   1.9058770e+00   2.0357552e+00   2.0379200e+00   2.1695323e+00   2.4035058e+00   2.6801375e+00   2.6918797e+00
   5.2400000e+02   1.3791260e+00   1.4610600e+00   1.7429000e+00   1.7700000e+00   1.9055648e+00   2.0344743e+00   2.0375400e+00   2.1694194e+00   2.4021491e+00   2.6775847e+00   2.6886403e+00
   5.2600000e+02   1.3790771e+00   1.4609600e+00   1.7427000e+00   1.7700000e+00   1.9052907e+00   2.0332169e+00   2.0371600e+00   2.1693065e+00   2.4008127e+00   2.6750745e+00   2.6854679e+00
   5.2800000e+02   1.3790282e+00   1.4608800e+00   1.7425000e+00   1.7700000e+00   1.9050167e+00   2.0319823e+00   2.0367800e+00   2.1691935e+00   2.3994961e+00   2.6726059e+00   2.6823606e+00
   5.3000000e+02   1.3789793e+00   1.4608000e+00   1.7423000e+00   1.7700000e+00   1.9047427e+00   2.0307701e+00   2.0364000e+00   2.1690806e+00   2.3981988e+00   2.6701778e+00   2.6793166e+00
   5.3200000e+02   1.3789305e+00   1.4607200e+00   1.7421000e+00   1.7700000e+00   1.9044687e+00   2.0295796e+00   2.0360800e+00   2.1689677e+00   2.3969206e+00   2.6677894e+00   2.6763339e+00
   5.3400000e+02   1.3788816e+00   1.4606400e+00   1.7419000e+00   1.7700000e+00   1.9041947e+00   2.0284102e+00   2.0357600e+00   2.1688548e+00   2.3956610e+00   2.6654397e+00   2.6734107e+00
   5.3600000e+02   1.3788327e+00   1.4605400e+00   1.7417000e+00   1.7700000e+00   1.9039207e+00   2.0272615e+00   2.0354400e+00   2.1687419e+00   2.3944196e+00   2.6631278e+00   2.6705454e+00
   5.3800000e+02   1.3787838e+00   1.4604200e+00   1.7415000e+00   1.7700000e+00   1.9036467e+00   2.0261329e+00   2.0351200e+00   2.1686290e+00   2.3931960e+00   2.6608530e+00   2.6677362e+00
   5.4000000e+02   1.3787350e+00   1.4603000e+00   1.7413000e+00   1.7700000e+00   1.9033727e+00   2.0250238e+00   2.0348000e+00   2.1685161e+00   2.3919900e+00   2.6586142e+00   2.6649817e+00
